"RowID"	"CASRN"	"DTXSID"	"Name"	"Structure_Source"	"SMILES_Original"	"Canonical_QSARr"	"Salt_Solvent"	"InChI_Code_QSARr"	"InChI Key_QSARr"	"LD50_mgkg"	"EPA_category"	"GHS_category"	"very_toxic"	"nontoxic"
"3042"	"5221-53-4"	"DTXSID8041874"	"Dimethirimol"	"EPA_DSSTox"	"CCCCC1=C(O)N=C(N=C1C)N(C)C"	"CC1=NC(=NC(O)=C1CCCC)N(C)C"	"?"	"InChI=1S/C11H19N3O/c1-5-6-7-9-8(2)12-11(14(3)4)13-10(9)15/h5-7H2,1-4H3,(H,12,13,15)"	"CJHXCRMKMMBYJQ-UHFFFAOYSA-N"	"2350.0"	"3"	"5"	"FALSE"	"TRUE"
"3043"	"117-14-6"	"DTXSID1059448"	"1,5-Anthracenedisulfonic acid, 9,10-dihydro-9,10-dioxo-"	"EPA_DSSTox"	"OS(=O)(=O)C1=CC=CC2=C1C(=O)C1=CC=CC(=C1C2=O)S(O)(=O)=O"	"OS(=O)(=O)C1=CC=CC2=C1C(=O)C1=CC=CC(=C1C2=O)S(O)(=O)=O"	"?"	"InChI=1S/C14H8O8S2/c15-13-7-3-1-5-9(23(17,18)19)11(7)14(16)8-4-2-6-10(12(8)13)24(20,21)22/h1-6H,(H,17,18,19)(H,20,21,22)"	"OZTBHAGJSKTDGM-UHFFFAOYSA-N"	"2357.0"	"3"	"5"	"FALSE"	"TRUE"
"3044"	"74-31-7"	"DTXSID9020538"	"N,N'-Diphenyl-p-phenylenediamine"	"EPA_DSSTox"	"N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1"	"C1=CC(=CC=C1NC1C=CC=CC=1)NC1C=CC=CC=1"	"?"	"InChI=1S/C18H16N2/c1-3-7-15(8-4-1)19-17-11-13-18(14-12-17)20-16-9-5-2-6-10-16/h1-14,19-20H"	"UTGQNNCQYDRXCH-UHFFFAOYSA-N"	"2370.0"	"3"	"5"	"FALSE"	"TRUE"
"3045"	"13614-98-7"	"DTXSID8044545"	"Minocycline hydrochloride"	"EPA_DSSTox"	"Cl.CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O"	"CN(C)C1=CC=C(O)C2=C1CC1CC3C(C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O)N(C)C"	"Cl"	"InChI=1S/C23H27N3O7/c1-25(2)12-5-6-13(27)15-10(12)7-9-8-11-17(26(3)4)19(29)16(22(24)32)21(31)23(11,33)20(30)14(9)18(15)28/h5-6,9,11,17,27,29-30,33H,7-8H2,1-4H3,(H2,24,32)"	"DYKFCLLONBREIL-UHFFFAOYSA-N"	"2380.0"	"3"	"5"	"FALSE"	"TRUE"
"3046"	"98-13-5"	"DTXSID5026621"	"Trichlorophenylsilane"	"EPA_DSSTox"	"Cl[Si](Cl)(Cl)C1=CC=CC=C1"	"Cl[Si](Cl)(Cl)C1C=CC=CC=1"	"?"	"InChI=1S/C6H5Cl3Si/c7-10(8,9)6-4-2-1-3-5-6/h1-5H"	"ORVMIVQULIKXCP-UHFFFAOYSA-N"	"2390.0"	"3"	"5"	"FALSE"	"TRUE"
"3047"	"136687-75-7"			"Public_CrossChecked"	"COc1ccccc1C1C(Cl)C(=O)N1c1ccccc1C(O)=O"	"COC1C=CC=CC=1C1C(Cl)C(=O)N1C1C=CC=CC=1C(O)=O"	"?"	"InChI=1S/C17H14ClNO4/c1-23-13-9-5-3-7-11(13)15-14(18)16(20)19(15)12-8-4-2-6-10(12)17(21)22/h2-9,14-15H,1H3,(H,21,22)"	"ASZAEPHBOWOTBP-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3048"	"17003-79-1"	"DTXSID7066142"	"Ethane, 1,1'-[methylenebis(oxy)]bis[2-fluoro-2,2-dinitro-"	"EPA_DSSTox"	"[O-][N+](=O)C(F)(COCOCC(F)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O"	"[O-][N+](=O)C(F)(COCOCC(F)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O"	"?"	"InChI=1S/C5H6F2N4O10/c6-4(8(12)13,9(14)15)1-20-3-21-2-5(7,10(16)17)11(18)19/h1-3H2"	"WSZPRLKJOJINEP-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3049"	"27471-60-9"	"DTXSID30181896"	"Fenoxedil hydrochloride"	"EPA_DSSTox"	"Cl.CCCCOC1=CC=C(OCC(=O)N(CCN(CC)CC)C2=C(OCC)C=CC(OCC)=C2)C=C1"	"CCCCOC1C=CC(=CC=1)OCC(=O)N(CCN(CC)CC)C1C=C(C=CC=1OCC)OCC"	"Cl"	"InChI=1S/C28H42N2O5/c1-6-11-20-34-23-12-14-24(15-13-23)35-22-28(31)30(19-18-29(7-2)8-3)26-21-25(32-9-4)16-17-27(26)33-10-5/h12-17,21H,6-11,18-20,22H2,1-5H3"	"OBQUKWIVMOIRGG-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3050"	"51-50-3"	"DTXSID20199001"	"Dibenamine"	"EPA_DSSTox"	"ClCCN(CC1=CC=CC=C1)CC1=CC=CC=C1"	"ClCCN(CC1C=CC=CC=1)CC1C=CC=CC=1"	"?"	"InChI=1S/C16H18ClN/c17-11-12-18(13-15-7-3-1-4-8-15)14-16-9-5-2-6-10-16/h1-10H,11-14H2"	"GSLWSSUWNCJILM-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3051"	"58182-63-1"	"DTXSID40206908"	"Itanoxone"	"EPA_DSSTox"	"OC(=O)C(=C)CC(=O)C1=CC=C(C=C1)C1=CC=CC=C1Cl"	"C=C(CC(=O)C1C=CC(=CC=1)C1C=CC=CC=1Cl)C(O)=O"	"?"	"InChI=1S/C17H13ClO3/c1-11(17(20)21)10-16(19)13-8-6-12(7-9-13)14-4-2-3-5-15(14)18/h2-9H,1,10H2,(H,20,21)"	"HJWLWNLAIBFKDO-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3052"	"7116-97-4"	"DTXSID40221353"	"1,1'-Biphenyl, 4-octyl-"	"EPA_DSSTox"	"CCCCCCCCC1=CC=C(C=C1)C1=CC=CC=C1"	"CCCCCCCCC1C=CC(=CC=1)C1C=CC=CC=1"	"?"	"InChI=1S/C20H26/c1-2-3-4-5-6-8-11-18-14-16-20(17-15-18)19-12-9-7-10-13-19/h7,9-10,12-17H,2-6,8,11H2,1H3"	"KCLBLDDJJJNGBC-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3053"	"92-06-8"	"DTXSID2029117"	"1,1':3',1''-Terphenyl"	"EPA_DSSTox"	"C1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=CC=C1"	"C1C(=CC=CC=1C1C=CC=CC=1)C1C=CC=CC=1"	"?"	"InChI=1S/C18H14/c1-3-8-15(9-4-1)17-12-7-13-18(14-17)16-10-5-2-6-11-16/h1-14H"	"YJTKZCDBKVTVBY-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3054"	"99-30-9"	"DTXSID2020426"	"Dicloran"	"EPA_DSSTox"	"NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O"	"NC1C(Cl)=CC(=CC=1Cl)[N+]([O-])=O"	"?"	"InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,9H2"	"BIXZHMJUSMUDOQ-UHFFFAOYSA-N"	"2400.0"	"3"	"5"	"FALSE"	"TRUE"
"3055"	"89-58-7"	"DTXSID2025137"	"1,4-Dimethyl-2-nitrobenzene"	"EPA_DSSTox"	"CC1=CC(=C(C)C=C1)[N+]([O-])=O"	"CC1=CC(=C(C)C=C1)[N+]([O-])=O"	"?"	"InChI=1S/C8H9NO2/c1-6-3-4-7(2)8(5-6)9(10)11/h3-5H,1-2H3"	"BSFHJMGROOFSRA-UHFFFAOYSA-N"	"2440.0"	"3"	"5"	"FALSE"	"TRUE"
"3056"	"41826-92-0"	"DTXSID6046634"	"Trepibutone"	"EPA_DSSTox"	"CCOC1=CC(OCC)=C(C=C1OCC)C(=O)CCC(O)=O"	"CCOC1=CC(=C(C=C1OCC)OCC)C(=O)CCC(O)=O"	"?"	"InChI=1S/C16H22O6/c1-4-20-13-10-15(22-6-3)14(21-5-2)9-11(13)12(17)7-8-16(18)19/h9-10H,4-8H2,1-3H3,(H,18,19)"	"YPTFHLJNWSJXKG-UHFFFAOYSA-N"	"2450.0"	"3"	"5"	"FALSE"	"TRUE"
"3057"	"89-81-6"	"DTXSID7052604"	"Piperitone"	"EPA_DSSTox"	"CC(C)C1CCC(C)=CC1=O"	"CC1CCC(C(C)C)C(=O)C=1"	"?"	"InChI=1S/C10H16O/c1-7(2)9-5-4-8(3)6-10(9)11/h6-7,9H,4-5H2,1-3H3"	"YSTPAHQEHQSRJD-UHFFFAOYSA-N"	"2450.0"	"3"	"5"	"FALSE"	"TRUE"
"3058"	"1331-54-0"			"Public_CrossChecked"	"CCCCC(CC)Cc1ccccc1O"	"CCCCC(CC1C=CC=CC=1O)CC"	"?"	"InChI=1S/C14H22O/c1-3-5-8-12(4-2)11-13-9-6-7-10-14(13)15/h6-7,9-10,12,15H,3-5,8,11H2,1-2H3"	"RRKBRXPIJHVKIC-UHFFFAOYSA-N"	"2460.0"	"3"	"5"	"FALSE"	"TRUE"
"3059"	"3278-46-4"	"DTXSID0041777"	"Chloropon"	"EPA_DSSTox"	"OC(=O)C(Cl)(Cl)CCl"	"OC(=O)C(Cl)(Cl)CCl"	"?"	"InChI=1S/C3H3Cl3O2/c4-1-3(5,6)2(7)8/h1H2,(H,7,8)"	"QZEKHJXYZSJVCL-UHFFFAOYSA-N"	"2460.0"	"3"	"5"	"FALSE"	"TRUE"
"3060"	"79-36-7"	"DTXSID6024965"	"Dichloroacetyl chloride"	"EPA_DSSTox"	"ClC(Cl)C(Cl)=O"	"O=C(Cl)C(Cl)Cl"	"?"	"InChI=1S/C2HCl3O/c3-1(4)2(5)6/h1H"	"FBCCMZVIWNDFMO-UHFFFAOYSA-N"	"2460.0"	"3"	"5"	"FALSE"	"TRUE"
"3061"	"26717-47-5"	"DTXSID1022841"	"Clofibride"	"EPA_DSSTox"	"CN(C)C(=O)CCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1"	"CN(C)C(=O)CCCOC(=O)C(C)(C)OC1C=CC(Cl)=CC=1"	"?"	"InChI=1S/C16H22ClNO4/c1-16(2,22-13-9-7-12(17)8-10-13)15(20)21-11-5-6-14(19)18(3)4/h7-10H,5-6,11H2,1-4H3"	"CXQGFLBVUNUQIA-UHFFFAOYSA-N"	"2485.0"	"3"	"5"	"FALSE"	"TRUE"
"3062"	"33499-10-4"			"Public_CrossChecked"	"CCOC(=O)C1=CN(C2CCCC(C)N2C1=O)C(C)=O"	"CC(=O)N1C=C(C(=O)N2C1CCCC2C)C(=O)OCC"	"?"	"InChI=1S/C14H20N2O4/c1-4-20-14(19)11-8-15(10(3)17)12-7-5-6-9(2)16(12)13(11)18/h8-9,12H,4-7H2,1-3H3"	"BETJUMPNNQRXLG-UHFFFAOYSA-N"	"2495.0"	"3"	"5"	"FALSE"	"TRUE"
"3063"	"10453-89-1"	"DTXSID30871866"	"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methyl-1-propen-1-yl)-"	"EPA_DSSTox"	"CC(C)=CC1C(C(O)=O)C1(C)C"	"CC(C)=CC1C(C(O)=O)C1(C)C"	"?"	"InChI=1S/C10H16O2/c1-6(2)5-7-8(9(11)12)10(7,3)4/h5,7-8H,1-4H3,(H,11,12)"	"XLOPRKKSAJMMEW-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3064"	"112-24-3"	"DTXSID9023702"	"Triethylenetetramine"	"EPA_DSSTox"	"NCCNCCNCCN"	"NCCNCCNCCN"	"?"	"InChI=1S/C6H18N4/c7-1-3-9-5-6-10-4-2-8/h9-10H,1-8H2"	"VILCJCGEZXAXTO-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3065"	"122-80-5"	"DTXSID7024455"	"4-Aminoacetanilide"	"EPA_DSSTox"	"CC(=O)NC1=CC=C(N)C=C1"	"CC(=O)NC1C=CC(N)=CC=1"	"?"	"InChI=1S/C8H10N2O/c1-6(11)10-8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)"	"CHMBIJAOCISYEW-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3066"	"15205-68-2"	"DTXSID20164951"	"Acrylic acid, 2-(ethylthio)ethyl ester"	"EPA_DSSTox"	"CCSCCOC(=O)C=C"	"CCSCCOC(=O)C=C"	"?"	"InChI=1S/C7H12O2S/c1-3-7(8)9-5-6-10-4-2/h3H,1,4-6H2,2H3"	"AJJCQYIECZAJBB-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3067"	"2409-55-4"	"DTXSID2020212"	"2-tert-Butyl-4-methylphenol"	"EPA_DSSTox"	"CC1=CC(=C(O)C=C1)C(C)(C)C"	"CC1C=CC(O)=C(C=1)C(C)(C)C"	"?"	"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3"	"IKEHOXWJQXIQAG-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3068"	"31717-87-0"	"DTXSID4034283"	"Dodemorph acetate"	"EPA_DSSTox"	"CC(O)=O.CC1CN(CC(C)O1)C1CCCCCCCCCCC1"	"CC1CN(CC(C)O1)C1CCCCCCCCCCC1"	"C(=O)(O)C"	"InChI=1S/C18H35NO/c1-16-14-19(15-17(2)20-16)18-12-10-8-6-4-3-5-7-9-11-13-18/h16-18H,3-15H2,1-2H3"	"JMXKCYUTURMERF-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3069"	"447-14-3"	"DTXSID1060003"	".alpha.,.beta.,.beta.-Trifluorostyrene"	"EPA_DSSTox"	"FC(F)=C(F)C1=CC=CC=C1"	"FC(F)=C(F)C1C=CC=CC=1"	"?"	"InChI=1S/C8H5F3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5H"	"SUTQSIHGGHVXFK-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3070"	"5251-79-6"	"DTXSID1058397"	"Ammonium benzadox"	"EPA_DSSTox"	"[NH4+].[O-]C(=O)CONC(=O)C1=CC=CC=C1"	"OC(=O)CONC(=O)C1C=CC=CC=1"	"[NH4+]"	"InChI=1S/C9H9NO4/c11-8(12)6-14-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)"	"WDRGQGLIUAMOOC-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3071"	"598-55-0"	"DTXSID8020834"	"Methyl carbamate"	"EPA_DSSTox"	"COC(N)=O"	"COC(N)=O"	"?"	"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)"	"GTCAXTIRRLKXRU-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3072"	"621-82-9"	"DTXSID40110056"	"Cinnamic acid"	"EPA_DSSTox"	"OC(=O)C=CC1=CC=CC=C1"	"OC(=O)C=CC1C=CC=CC=1"	"?"	"InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)"	"WBYWAXJHAXSJNI-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3073"	"64059-42-3"	"DTXSID50214251"	"Acetic acid, 2-(8-chloromethyl-1-naphthylthio)-"	"EPA_DSSTox"	"OC(=O)CSC1=CC=CC2=C1C(CCl)=CC=C2"	"OC(=O)CSC1C=CC=C2C=CC=C(CCl)C2=1"	"?"	"InChI=1S/C13H11ClO2S/c14-7-10-5-1-3-9-4-2-6-11(13(9)10)17-8-12(15)16/h1-6H,7-8H2,(H,15,16)"	"WKKHPDZWSPRFHX-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3074"	"78417-76-2"	"DTXSID50229067"	"Benzamide, 5-butyl-2-hydroxy-N-(3-(trifluoromethyl)phenyl)-"	"EPA_DSSTox"	"CCCCC1=CC(C(=O)NC2=CC=CC(=C2)C(F)(F)F)=C(O)C=C1"	"CCCCC1=CC(=C(O)C=C1)C(=O)NC1=CC(=CC=C1)C(F)(F)F"	"?"	"InChI=1S/C18H18F3NO2/c1-2-3-5-12-8-9-16(23)15(10-12)17(24)22-14-7-4-6-13(11-14)18(19,20)21/h4,6-11,23H,2-3,5H2,1H3,(H,22,24)"	"NUVRXXIKUYEYFQ-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3075"	"82428-30-6"			"Public_CrossChecked"	"CC(=C)C(=O)OCC1CCC2OC2C1"	"CC(=C)C(=O)OCC1CCC2OC2C1"	"?"	"InChI=1S/C11H16O3/c1-7(2)11(12)13-6-8-3-4-9-10(5-8)14-9/h8-10H,1,3-6H2,2H3"	"FYYIUODUDSPAJQ-UHFFFAOYSA-N"	"2500.0"	"3"	"5"	"FALSE"	"TRUE"
"3076"	"56518-41-3"	"DTXSID20205070"	"Brodimoprim"	"EPA_DSSTox"	"COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1Br"	"COC1=CC(CC2C=NC(N)=NC=2N)=CC(OC)=C1Br"	"?"	"InChI=1S/C13H15BrN4O2/c1-19-9-4-7(5-10(20-2)11(9)14)3-8-6-17-13(16)18-12(8)15/h4-6H,3H2,1-2H3,(H4,15,16,17,18)"	"BFCRRLMMHNLSCP-UHFFFAOYSA-N"	"2514.0"	"3"	"5"	"FALSE"	"TRUE"
"3077"	"27589-33-9"	"DTXSID7046910"	"Azosemide"	"EPA_DSSTox"	"NS(=O)(=O)C1=CC(C2=NN=NN2)=C(NCC2=CC=CS2)C=C1Cl"	"NS(=O)(=O)C1=CC(C2NN=NN=2)=C(C=C1Cl)NCC1=CC=CS1"	"?"	"InChI=1S/C12H11ClN6O2S2/c13-9-5-10(15-6-7-2-1-3-22-7)8(12-16-18-19-17-12)4-11(9)23(14,20)21/h1-5,15H,6H2,(H2,14,20,21)(H,16,17,18,19)"	"HMEDEBAJARCKCT-UHFFFAOYSA-N"	"2545.0"	"3"	"5"	"FALSE"	"TRUE"
"3078"	"3759-61-3"	"DTXSID3063170"	"Carbonochloridic acid, 1-naphthalenyl ester"	"EPA_DSSTox"	"ClC(=O)OC1=C2C=CC=CC2=CC=C1"	"O=C(Cl)OC1C=CC=C2C=CC=CC2=1"	"?"	"InChI=1S/C11H7ClO2/c12-11(13)14-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H"	"JRUFQZPDRRGHEF-UHFFFAOYSA-N"	"2550.0"	"3"	"5"	"FALSE"	"TRUE"
"3079"	"60764-83-2"	"DTXSID10209587"	"Methanethiol, triethoxysilyl-"	"EPA_DSSTox"	"CCO[Si](CS)(OCC)OCC"	"CCO[Si](CS)(OCC)OCC"	"?"	"InChI=1S/C7H18O3SSi/c1-4-8-12(7-11,9-5-2)10-6-3/h11H,4-7H2,1-3H3"	"XSIGLRIVXRKQRA-UHFFFAOYSA-N"	"2550.0"	"3"	"5"	"FALSE"	"TRUE"
"3080"	"31430-15-6"	"DTXSID8023058"	"Flubendazole"	"EPA_DSSTox"	"COC(=O)NC1=NC2=CC=C(C=C2N1)C(=O)C1=CC=C(F)C=C1"	"COC(=O)NC1NC2=CC(=CC=C2N=1)C(=O)C1C=CC(F)=CC=1"	"?"	"InChI=1S/C16H12FN3O3/c1-23-16(22)20-15-18-12-7-4-10(8-13(12)19-15)14(21)9-2-5-11(17)6-3-9/h2-8H,1H3,(H2,18,19,20,22)"	"CPEUVMUXAHMANV-UHFFFAOYSA-N"	"2560.0"	"3"	"5"	"FALSE"	"TRUE"
"3081"	"644-08-6"	"DTXSID4047177"	"4-Phenyltoluene"	"EPA_DSSTox"	"CC1=CC=C(C=C1)C1=CC=CC=C1"	"CC1C=CC(=CC=1)C1C=CC=CC=1"	"?"	"InChI=1S/C13H12/c1-11-7-9-13(10-8-11)12-5-3-2-4-6-12/h2-10H,1H3"	"ZZLCFHIKESPLTH-UHFFFAOYSA-N"	"2570.0"	"3"	"5"	"FALSE"	"TRUE"
"3082"	"543-49-7"	"DTXSID1047158"	"2-Heptanol"	"EPA_DSSTox"	"CCCCCC(C)O"	"CCCCCC(C)O"	"?"	"InChI=1S/C7H16O/c1-3-4-5-6-7(2)8/h7-8H,3-6H2,1-2H3"	"CETWDUZRCINIHU-UHFFFAOYSA-N"	"2580.0"	"3"	"5"	"FALSE"	"TRUE"
"3083"	"1079-01-2"	"DTXSID70889329"	"Bicyclo[3.1.1]hept-2-ene-2-methanol, 6,6-dimethyl-, 2-acetate, (1S,5R)-"	"EPA_DSSTox"	"CC(=O)OCC1=CC[C@@H]2C[C@H]1C2(C)C"	"CC(=O)OCC1=CCC2CC1C2(C)C"	"?"	"InChI=1S/C12H18O2/c1-8(13)14-7-9-4-5-10-6-11(9)12(10,2)3/h4,10-11H,5-7H2,1-3H3"	"BKATZVAUANSCKN-UHFFFAOYSA-N"	"2600.0"	"3"	"5"	"FALSE"	"TRUE"
"3084"	"19433-82-0"			"Public_CrossChecked"	"CCCCN(N=O)c1ccc(cc1)N(CCCC)N=O"	"CCCCN(N=O)C1C=CC(=CC=1)N(CCCC)N=O"	"?"	"InChI=1S/C14H22N4O2/c1-3-5-11-17(15-19)13-7-9-14(10-8-13)18(16-20)12-6-4-2/h7-10H,3-6,11-12H2,1-2H3"	"RJJJIBJBIYMDEC-UHFFFAOYSA-N"	"2600.0"	"3"	"5"	"FALSE"	"TRUE"
"3085"	"376-89-6"	"DTXSID20191040"	"Glutaronitrile, perfluoro-"	"EPA_DSSTox"	"FC(F)(C#N)C(F)(F)C(F)(F)C#N"	"N#CC(F)(F)C(F)(F)C(F)(F)C#N"	"?"	"InChI=1S/C5F6N2/c6-3(7,1-12)5(10,11)4(8,9)2-13"	"YDLOFKOZJGMQBZ-UHFFFAOYSA-N"	"2600.0"	"3"	"5"	"FALSE"	"TRUE"
"3086"	"58810-48-3"	"DTXSID6058138"	"Ofurace"	"EPA_DSSTox"	"CC1=CC=CC(C)=C1N(C1CCOC1=O)C(=O)CCl"	"CC1C=CC=C(C)C=1N(C1CCOC1=O)C(=O)CCl"	"?"	"InChI=1S/C14H16ClNO3/c1-9-4-3-5-10(2)13(9)16(12(17)8-15)11-6-7-19-14(11)18/h3-5,11H,6-8H2,1-2H3"	"OWDLFBLNMPCXSD-UHFFFAOYSA-N"	"2600.0"	"3"	"5"	"FALSE"	"TRUE"
"3087"	"63732-08-1"			"Public_CrossChecked"	"CCOC(=O)CC(=O)OC(Br)C(Cl)(Cl)Cl"	"CCOC(=O)CC(=O)OC(Br)C(Cl)(Cl)Cl"	"?"	"InChI=1S/C7H8BrCl3O4/c1-2-14-4(12)3-5(13)15-6(8)7(9,10)11/h6H,2-3H2,1H3"	"VVVRYQWQSSUBOC-UHFFFAOYSA-N"	"2600.0"	"3"	"5"	"FALSE"	"TRUE"
"3088"	"103-26-4"	"DTXSID6042151"	"Methyl cinnamate"	"EPA_DSSTox"	"COC(=O)C=CC1=CC=CC=C1"	"COC(=O)C=CC1C=CC=CC=1"	"?"	"InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3"	"CCRCUPLGCSFEDV-UHFFFAOYSA-N"	"2610.0"	"3"	"5"	"FALSE"	"TRUE"
"3089"	"56-34-8"	"DTXSID6041137"	"Tetraethylammonium chloride"	"EPA_DSSTox"	"[Cl-].CC[N+](CC)(CC)CC"	"CC[N+](CC)(CC)CC"	"[Cl-]"	"InChI=1S/C8H20N/c1-5-9(6-2,7-3)8-4/h5-8H2,1-4H3/q+1"	"CBXCPBUEXACCNR-UHFFFAOYSA-N"	"2630.0"	"3"	"5"	"FALSE"	"TRUE"
"3090"	"28283-89-8"	"DTXSID8042397"	"Sodium 2,5-dichloro-3-nitrobenzoate"	"EPA_DSSTox"	"[Na+].[O-]C(=O)C1=C(Cl)C(=CC(Cl)=C1)[N+]([O-])=O"	"[O-][N+](=O)C1=CC(Cl)=CC(C(O)=O)=C1Cl"	"[Na+]"	"InChI=1S/C7H3Cl2NO4/c8-3-1-4(7(11)12)6(9)5(2-3)10(13)14/h1-2H,(H,11,12)"	"AUAXYMOBWXOEQD-UHFFFAOYSA-N"	"2640.0"	"3"	"5"	"FALSE"	"TRUE"
"3091"	"491-37-2"	"DTXSID3060081"	"4H-1-Benzopyran-4-one, 2,3-dihydro-"	"EPA_DSSTox"	"O=C1CCOC2=CC=CC=C12"	"O=C1CCOC2=CC=CC=C21"	"?"	"InChI=1S/C9H8O2/c10-8-5-6-11-9-4-2-1-3-7(8)9/h1-4H,5-6H2"	"MSTDXOZUKAQDRL-UHFFFAOYSA-N"	"2647.0"	"3"	"5"	"FALSE"	"TRUE"
"3092"	"680-31-9"	"DTXSID6020694"	"Hexamethylphosphoramide"	"EPA_DSSTox"	"CN(C)P(=O)(N(C)C)N(C)C"	"CN(C)P(=O)(N(C)C)N(C)C"	"?"	"InChI=1S/C6H18N3OP/c1-7(2)11(10,8(3)4)9(5)6/h1-6H3"	"GNOIPBMMFNIUFM-UHFFFAOYSA-N"	"2650.0"	"3"	"5"	"FALSE"	"TRUE"
"3093"	"4335-77-7"			"Public_CrossChecked"	"OC(=O)C(O)(C1CCCCC1)c1ccccc1"	"OC(=O)C(O)(C1CCCCC1)C1C=CC=CC=1"	"?"	"InChI=1S/C14H18O3/c15-13(16)14(17,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1,3-4,7-8,12,17H,2,5-6,9-10H2,(H,15,16)"	"YTRNSQPXEDGWMR-UHFFFAOYSA-N"	"2668.0"	"3"	"5"	"FALSE"	"TRUE"
"3094"	"120-92-3"	"DTXSID3029154"	"Cyclopentanone"	"EPA_DSSTox"	"O=C1CCCC1"	"O=C1CCCC1"	"?"	"InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2"	"BGTOWKSIORTVQH-UHFFFAOYSA-N"	"2690.0"	"3"	"5"	"FALSE"	"TRUE"
"3095"	"120-57-0"	"DTXSID7025924"	"Piperonal"	"EPA_DSSTox"	"O=CC1=CC=C2OCOC2=C1"	"O=CC1C=C2OCOC2=CC=1"	"?"	"InChI=1S/C8H6O3/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-4H,5H2"	"SATCULPHIDQDRE-UHFFFAOYSA-N"	"2700.0"	"3"	"5"	"FALSE"	"TRUE"
"3096"	"460-00-4"	"DTXSID4027153"	"1-Bromo-4-fluorobenzene"	"EPA_DSSTox"	"FC1=CC=C(Br)C=C1"	"FC1=CC=C(Br)C=C1"	"?"	"InChI=1S/C6H4BrF/c7-5-1-3-6(8)4-2-5/h1-4H"	"AITNMTXHTIIIBB-UHFFFAOYSA-N"	"2700.0"	"3"	"5"	"FALSE"	"TRUE"
