id,smiles,epa,0_x,1_x,2_x,3_x,mlp prediction,0_y,1_y,2_y,3_y,rnn prediction,0,1,2,3,cnn prediction
molid3790,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,2.0,0.14305928,0.31590419999999997,0.32908523,0.21195123,2,0.00435692,0.151748,0.48754899999999995,0.35634699999999997,2,0.11221300000000001,0.35035700000000003,0.353036,0.184393,2.0
molid3792,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccccc1Cl,2.0,0.044727612,0.31458673,0.41627026,0.22441539,2,0.00881948,0.203622,0.46103299999999997,0.32652600000000004,2,0.039687,0.259733,0.38331,0.31727,2.0
molid3800,COP(=O)(NC(=O)C(C)C)SC,2.0,0.6446578000000001,0.22453468,0.09309923,0.037708383,0,0.187722,0.288487,0.268809,0.254983,1,0.786818,0.17679,0.0258032,0.0105882,0.0
molid3814,C=S,1.0,0.58433706,0.31290329,0.085880235,0.016879337,0,0.0258841,0.523776,0.337301,0.11304000000000002,1,0.26067199999999996,0.39022199999999996,0.25107199999999996,0.0980342,1.0
molid3818,CCOP(=S)(OCC)SCn1c(=O)oc2ccccc21,1.0,0.39849085,0.41785055,0.15093367,0.03272495,1,0.828702,0.14769000000000002,0.0194025,0.00420571,0,0.814149,0.15970499999999999,0.0181278,0.00801801,0.0
molid3820,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.0,0.015951496000000003,0.1296964,0.3577187,0.49663335,3,0.014228399999999999,0.14227,0.509424,0.33407800000000004,2,0.184366,0.336314,0.313336,0.165984,1.0
molid3830,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,3.0,0.32840782,0.17213844,0.20389177,0.29556194,0,0.648469,0.0749717,0.115666,0.160893,0,0.0712647,0.182699,0.332397,0.41363900000000003,3.0
molid3840,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,2.0,0.24178593,0.35751320000000003,0.26711932,0.13358155,1,0.122352,0.439475,0.400446,0.037727300000000005,1,0.0625741,0.2938,0.39013200000000003,0.253494,2.0
molid3845,CCOP(=O)(OC=CCl)OCC,0.0,0.87053305,0.101189345,0.022123443,0.006154158000000001,0,0.883043,0.0967068,0.0159574,0.00429272,0,0.37137600000000004,0.289046,0.21106599999999998,0.128512,0.0
molid3852,CCCc1ccc(C)cc1O,2.0,0.04603816,0.31464055,0.41264248,0.22667888,2,0.00443777,0.210945,0.499238,0.28538,2,0.11754200000000001,0.35162,0.38793099999999997,0.142907,2.0
molid3853,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,2.0,0.069036424,0.15040553,0.29933116,0.48122692,3,0.00255807,0.08312910000000001,0.372892,0.541421,3,0.184088,0.26973400000000003,0.24863600000000002,0.29754200000000003,3.0
molid3860,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,3.0,0.14645538,0.27479990000000004,0.31759998,0.26114464,2,0.00648868,0.39063400000000004,0.356629,0.24624899999999997,1,0.188332,0.366098,0.30346300000000004,0.14210699999999998,1.0
molid3870,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,2.0,0.32773596,0.31924403,0.22452182,0.12849815,0,0.00538806,0.15100999999999998,0.517274,0.326328,2,0.150869,0.365632,0.333431,0.150068,1.0
molid3873,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,0.0,0.517525,0.3570685,0.10549443,0.019912107,0,0.916106,0.057525,0.021464700000000003,0.00490393,0,0.24523499999999998,0.298268,0.291657,0.16484100000000002,1.0
molid3886,N#Cc1ccc([N+](=O)[O-])cc1C#N,2.0,0.60566664,0.2937297,0.08291055,0.017693173,0,0.938401,0.044754199999999994,0.0129451,0.00389966,0,0.5035729999999999,0.25402800000000003,0.156248,0.08615210000000001,0.0
molid3887,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,0.0,0.21301718,0.22994402,0.27479988,0.28223896,3,0.127913,0.186897,0.305034,0.380157,3,0.191251,0.347575,0.310302,0.150872,1.0
molid3902,CC(C)NC1Cc2ccccc2Cc2ccccc21,1.0,0.13526085,0.37917405,0.3323081,0.15325691,1,0.0526442,0.5646359999999999,0.34975700000000004,0.0329629,1,0.140603,0.37049699999999997,0.347968,0.140932,1.0
molid3911,OC1CC2CC1C1CC3OC3C21,2.0,0.20979999,0.2360092,0.2748129,0.27937797,3,0.0496957,0.36396,0.464689,0.121655,2,0.154337,0.338888,0.35922600000000005,0.147549,2.0
molid3948,Cc1cc(C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,3.0,0.001250522,0.013799616,0.1254667,0.8594832,3,0.026652600000000002,0.0316747,0.19179200000000002,0.74988,3,0.22894299999999998,0.31149299999999996,0.23874299999999998,0.22082100000000002,1.0
molid3951,Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,3.0,0.27546525,0.24446030000000002,0.24304406,0.23703031,0,0.336859,0.345171,0.191187,0.12678299999999998,1,0.143545,0.205227,0.218993,0.43223500000000004,3.0
molid3977,FC(F)(F)c1ccc(Cl)c(Cl)c1,2.0,0.2316136,0.36155224,0.27380702,0.13302714,1,0.0929821,0.398698,0.264675,0.24364499999999997,1,0.7363069999999999,0.156471,0.0664211,0.040800499999999996,0.0
molid3981,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,2.0,0.062264587999999996,0.21754058,0.35590616,0.3642887,3,0.00416047,0.144226,0.521977,0.329637,2,0.0660665,0.30317,0.351853,0.27891,2.0
molid3989,CCOP(=S)(CC)Sc1ccc(C(C)(C)C)cc1,1.0,0.5836868000000001,0.27502248,0.10615453,0.03513609,0,0.875498,0.103175,0.017141800000000002,0.00418575,0,0.737966,0.201492,0.040072500000000004,0.0204702,0.0
molid3998,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,1.0,0.32504794,0.36025949999999995,0.2213154,0.09337715,1,0.666971,0.22493600000000002,0.07952200000000001,0.028571,0,0.238945,0.313098,0.2885,0.159458,1.0
molid4006,C1COCCOCCOCCOCCO1,2.0,0.34435809999999994,0.22758651,0.21689767,0.21115775,0,0.12529500000000002,0.136425,0.29594899999999996,0.44233100000000003,3,0.06515750000000001,0.159002,0.321175,0.45466599999999996,3.0
molid4007,CNCCCC1c2ccccc2CN(C)c2ccccc21,1.0,0.22808254,0.48900074,0.23084584,0.052070934000000006,1,0.1006,0.389925,0.459471,0.050004,2,0.13232,0.36354899999999996,0.344756,0.159375,1.0
molid4014,CCOC(C1=NCCCCN1)c1ccc(Cl)cc1,1.0,0.15964974,0.66086906,0.16701584,0.01246534,1,0.10693,0.562071,0.29591799999999996,0.0350805,1,0.194769,0.404432,0.302058,0.09874069999999999,1.0
molid4021,CCOC(C1=NCCCCN1)c1ccccc1,1.0,0.17583773,0.65237105,0.15978211,0.012009135,1,0.0757818,0.526273,0.35233600000000004,0.0456093,1,0.196319,0.340444,0.31656799999999996,0.146669,1.0
molid4023,CCOC(C1=NCC(OC)CN1)c1ccccc1,2.0,0.1413866,0.5990419,0.22972734,0.029844185,1,0.12110399999999999,0.579346,0.261588,0.037962300000000004,1,0.207617,0.340523,0.30738499999999996,0.144476,1.0
molid4024,CCOC(C1=NCC(C)(C)CN1)c1ccc(OC)cc1,2.0,0.133208,0.61127734,0.22797258,0.02754209,1,0.12036600000000001,0.523596,0.295068,0.06096939999999999,1,0.0948153,0.34624499999999997,0.38529,0.17365,2.0
molid4033,CCOC(C1=NCCCN1)c1cccc(F)c1,2.0,0.28450352,0.5849300999999999,0.12134369,0.009222665,1,0.207414,0.49952399999999997,0.250298,0.042763800000000005,1,0.189545,0.343444,0.32559099999999996,0.14142000000000002,1.0
molid4056,CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,2.0,0.07990919,0.40065184,0.37260374,0.14683518,1,0.010314700000000001,0.333329,0.48936199999999996,0.166995,2,0.07809400000000001,0.329366,0.396487,0.196054,2.0
molid4060,CCCCCCCCCC(=O)O,2.0,0.01307945,0.11414003,0.34378028,0.5290003000000001,3,0.055777999999999994,0.09375639999999999,0.25135799999999997,0.599108,3,0.104281,0.177992,0.319211,0.398516,3.0
molid4061,CCCCCCCCCCF,0.0,0.023466835,0.13322654,0.33781890000000003,0.5054877999999999,3,0.00530949,0.274448,0.467145,0.25309699999999996,2,0.508584,0.247808,0.13842100000000002,0.10518699999999999,0.0
molid4100,S=C1SSC2=NCCN12,1.0,0.61812747,0.32825354,0.049311787,0.004307228,0,0.629905,0.227052,0.0973668,0.045676999999999995,0,0.266995,0.3952,0.243932,0.093873,1.0
molid4103,CCOP(=S)(OCC)Oc1ccc(C#N)cc1,0.0,0.7982588,0.16083752,0.033863336,0.007040438,0,0.658407,0.289454,0.044617699999999996,0.00752157,0,0.729758,0.22774699999999998,0.030863599999999998,0.0116317,0.0
molid4114,FC(F)(F)c1nc2c(Br)cc(Br)c(Br)c2[nH]1,0.0,0.9488965,0.044249553,0.005671834000000001,0.001182125,0,0.9932690000000001,0.00353784,0.00142687,0.00176657,0,0.956843,0.033376499999999996,0.00564733,0.00413279,0.0
molid4117,CC=CC=CCCCCCCCO,2.0,0.016735286999999998,0.09564638,0.29781577,0.5898025,3,0.00151204,0.054616,0.290162,0.65371,3,0.08612289999999999,0.292231,0.39174000000000003,0.22990700000000003,2.0
molid4121,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.0,0.19393703,0.37096068,0.29566562,0.13943659,1,0.0127262,0.20572800000000002,0.523323,0.258222,2,0.165986,0.311585,0.33410100000000004,0.188327,2.0
molid4153,COc1nc(Nc2ccc(C=Cc3ccc(Nc4nc(OC)nc(N(CCO)CCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(CCO)CCO)n1,3.0,1.66e-05,0.0016491420000000001,0.057383064000000004,0.94095117,3,0.00452914,0.0449356,0.23935,0.7111850000000001,3,0.0360421,0.0328412,0.149362,0.781755,3.0
molid4165,CCSP(=O)(CCl)SCC,0.0,0.8503252,0.12532984,0.020739522,0.0036054240000000003,0,0.806914,0.155376,0.0324321,0.005277899999999999,0,0.537564,0.32113800000000003,0.09790589999999999,0.0433917,0.0
molid4170,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,3.0,0.06959152,0.13485229999999998,0.2827147,0.51284146,3,0.00985287,0.035287,0.172976,0.781885,3,0.06057769999999999,0.15218299999999998,0.31806999999999996,0.46917,3.0
molid4176,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.0,0.20399223,0.36125609999999997,0.28728116,0.14747055,1,0.017650400000000004,0.36958,0.48143199999999997,0.13133699999999998,2,0.14369,0.350117,0.34078800000000004,0.165405,1.0
molid4178,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1,2.0,0.23969065,0.43016106,0.2481502,0.08199814,1,0.039107300000000005,0.389337,0.30745300000000003,0.26410300000000003,1,0.200741,0.31864699999999996,0.299455,0.18115699999999998,1.0
molid4182,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.0,0.28951827,0.33079624,0.24382313,0.13586248,1,0.0385838,0.318468,0.5052270000000001,0.137721,2,0.20518000000000003,0.34316399999999997,0.30297399999999997,0.14868199999999998,1.0
molid4184,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.0,0.62775105,0.22307481,0.10102389,0.04815023400000001,0,0.0534746,0.24702800000000003,0.39476999999999995,0.304727,2,0.129665,0.351144,0.354485,0.164706,2.0
molid4188,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.0,0.7326814,0.19985054,0.053571608,0.013896485,0,0.686704,0.239023,0.0657732,0.00849934,0,0.721528,0.23222399999999999,0.0331825,0.013065799999999999,0.0
molid4200,CCCCCCOCC(O)COc1ccccc1C(=O)O,2.0,0.01844837,0.16225861,0.38916847,0.43012455,3,0.0160195,0.0689531,0.29641300000000004,0.618614,3,0.0647396,0.24433400000000002,0.400503,0.290423,2.0
molid4248,CC(C)NNC(=O)COc1ccc(Cl)cc1,2.0,0.45628312,0.35286197,0.14788757,0.042967327,0,0.12365,0.355642,0.398981,0.121727,2,0.081084,0.330845,0.412739,0.175331,2.0
molid4253,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,2.0,0.004759967,0.033749577,0.19343957,0.7680509,3,0.0981367,0.062414300000000006,0.243531,0.5959180000000001,3,0.183514,0.191751,0.266279,0.358456,3.0
molid4258,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,2.0,0.15254648,0.3356034,0.32480142,0.18704872,1,0.00638308,0.160105,0.40781100000000003,0.425701,3,0.25755500000000003,0.302657,0.278923,0.160864,1.0
molid4264,O=C(O)c1cc(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1O,3.0,7.94e-05,0.004139472,0.08760849,0.9081726999999999,3,0.00256676,0.035409699999999995,0.218948,0.7430760000000001,3,0.0340212,0.188699,0.324648,0.45263100000000006,3.0
molid4269,CNC(=O)Nc1ccc(Cl)c(Cl)c1,2.0,0.11246018,0.27273077,0.34412456,0.27068457,2,0.353333,0.300498,0.307068,0.039102099999999994,0,0.210774,0.366057,0.303505,0.11966500000000001,1.0
molid4276,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,1.0,0.055886935,0.51945364,0.35273197,0.07192745,1,0.29058,0.452633,0.23763600000000001,0.0191512,1,0.212558,0.366701,0.289662,0.131078,1.0
molid4295,O=C(Nc1ccc(NC(=O)c2cc3ccccc3c(N=Nc3ccc(Cl)cc3[N+](=O)[O-])c2O)c(Cl)c1)c1cc2ccccc2c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c1O,3.0,7.4e-05,0.002139621,0.054797728,0.94298875,3,0.00177214,0.0499244,0.268862,0.679442,3,0.10687200000000001,0.164749,0.23105799999999999,0.497321,3.0
molid4310,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,2.0,0.055858195,0.24333312,0.38100433,0.31980437,2,0.026158999999999998,0.47037399999999996,0.42191599999999996,0.08155060000000001,1,0.193223,0.33449,0.309323,0.162964,1.0
molid4339,CN(CCCl)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,2.0,0.28520855,0.37683990000000006,0.23792815,0.10002338,1,0.563301,0.299939,0.11814000000000001,0.0186201,0,0.0566931,0.294435,0.338958,0.30991399999999997,2.0
molid4358,Fc1ccc2nc(C(F)(F)F)[nH]c2c1,0.0,0.9131601,0.07284014,0.011487022,0.002512767,0,0.98764,0.00947492,0.0018727,0.00101226,0,0.8068960000000001,0.109016,0.0478695,0.0362177,0.0
molid4361,CC(C)(C)c1ccc2nc(C(F)(F)F)[nH]c2c1,0.0,0.8341341,0.12588288,0.03070176,0.009281278,0,0.9312229999999999,0.055987699999999994,0.00991334,0.00287638,0,0.926156,0.052792099999999995,0.0123711,0.00868126,0.0
molid4368,Nc1cc(N)cc(C(F)(F)F)c1,1.0,0.24534035,0.38694793,0.26023152,0.107480206,1,0.0321561,0.492155,0.43191199999999996,0.0437772,1,0.367722,0.28878400000000004,0.218139,0.125355,0.0
molid4382,CC1(NC(N)=O)CCCCC1,2.0,0.05896654,0.20057434,0.35531992,0.38513914,3,0.0525201,0.477671,0.415394,0.054414699999999996,1,0.137499,0.22418600000000002,0.326807,0.311508,2.0
molid4389,COP(=S)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,2.0,0.28263530000000003,0.24753128,0.2449738,0.22485964,0,0.362831,0.5242319999999999,0.0871235,0.025813599999999996,1,0.597016,0.291901,0.0741875,0.0368962,0.0
molid4394,Cc1ccc(NC(=O)c2cc(C)[nH]n2)cc1,2.0,0.042883545,0.28847653,0.41283134,0.25580865,2,0.0147409,0.14318499999999998,0.46908,0.372994,2,0.0335624,0.29514,0.418659,0.25263800000000003,2.0
molid4395,O=C(O)CCCCCCCCCCl,3.0,0.042315867,0.19286355,0.36802703,0.39679357,3,0.00157945,0.0588577,0.31399,0.6255729999999999,3,0.240446,0.333753,0.262065,0.163737,1.0
molid4414,CCOP(=S)(OC(C)C)ON1C(=O)c2ccccc2C1=O,1.0,0.2818877,0.28461729999999996,0.25051606,0.18297894,1,0.8006409999999999,0.169802,0.0245077,0.00504917,0,0.737946,0.21804899999999997,0.0313404,0.0126649,0.0
molid4422,COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,0.0,0.75741935,0.16289534,0.05653276,0.023152646000000002,0,0.904434,0.0773886,0.0148785,0.00329878,0,0.706861,0.248058,0.0331764,0.011904000000000001,0.0
molid4426,O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,1.0,0.41998607,0.28132075,0.18707822,0.11161489999999999,0,0.10347100000000001,0.44848000000000005,0.31538099999999997,0.132669,1,0.269394,0.419793,0.228702,0.0821112,1.0
molid4438,COP(=S)(OC)C(C(=O)O)c1ccccc1,2.0,0.53457916,0.29480088,0.12682208,0.043797857999999995,0,0.030785000000000003,0.24222399999999997,0.399785,0.327206,2,0.4628,0.309044,0.151881,0.0762753,0.0
molid4442,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.0,0.18598598,0.27880725,0.2979358,0.23727095,2,0.0400626,0.669528,0.24457600000000002,0.0458328,1,0.227173,0.26558699999999996,0.283722,0.223518,2.0
molid4469,CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1,2.0,0.06369821,0.26467088,0.38016418,0.29146669999999997,2,0.013401,0.14288199999999998,0.442608,0.401109,2,0.0485761,0.321637,0.401462,0.228325,2.0
molid4480,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,2.0,0.01005685,0.07287935,0.27680546,0.64025843,3,0.228588,0.067712,0.21022399999999997,0.493476,3,0.026138799999999997,0.0646837,0.24591799999999997,0.6632600000000001,3.0
molid4509,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],2.0,0.30341345,0.4088375,0.21736374,0.07038538,1,0.0249417,0.41393,0.449686,0.11144200000000001,2,0.138879,0.343934,0.368125,0.149063,2.0
molid4512,FC(F)(F)c1cccc(-n2nc(OCCCN3CCCCCC3)c3cccnc32)c1,2.0,0.24384509,0.40911195,0.25264984,0.09439312,1,0.026164,0.399071,0.31663800000000003,0.258127,1,0.15845,0.317159,0.323294,0.201097,2.0
molid4519,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,1.0,0.7042440999999999,0.22194201,0.05947464,0.014339277,0,0.37188699999999997,0.379504,0.21834299999999998,0.030266700000000004,1,0.72238,0.210852,0.0460167,0.020751,0.0
molid4530,O=S(=O)(O)c1ccc2c(c1)Nc1cc3nc4ccc(S(=O)(=O)O)cc4nc3cc1N2,3.0,0.002558945,0.02225567,0.15596965,0.81921566,3,0.00616576,0.10271199999999998,0.325422,0.5657,3,0.0326759,0.0637115,0.217352,0.686261,3.0
molid4539,CC(C)Oc1ccccc1[N+](=O)[O-],2.0,0.10391068,0.41578373,0.3483486,0.13195710000000002,1,0.35841799999999996,0.3869,0.206556,0.048126499999999996,1,0.135703,0.332963,0.372521,0.158813,2.0
molid4543,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1,2.0,0.027201997000000002,0.16543326,0.37155184,0.43581292,3,0.034663599999999996,0.16887,0.450845,0.345621,2,0.208098,0.30434,0.31092800000000004,0.17663399999999999,2.0
molid4547,CCC(C)CCCC(C)CCCC(C)C,3.0,0.006563598,0.07133122,0.29146975,0.6306354000000001,3,0.00693302,0.025839599999999997,0.18801600000000002,0.779211,3,0.0618117,0.13104100000000002,0.312637,0.494511,3.0
molid4564,FC(F)(F)c1ccccc1Br,2.0,0.42352873,0.33317497,0.17458595,0.06871042,0,0.7891560000000001,0.0990411,0.0534091,0.058393600000000004,0,0.371679,0.36741399999999996,0.185055,0.0758518,0.0
molid4569,Cc1nc(-c2cccnc2)sc1[N+](=O)[O-],2.0,0.175919,0.33170274,0.30661035,0.18576783,1,0.102441,0.411905,0.371892,0.11376300000000002,1,0.179291,0.317513,0.33560300000000004,0.16759300000000002,2.0
molid4573,NC(CCOc1ccc(C(N=O)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,3.0,0.004270992,0.037377875,0.21074405,0.74760705,3,0.00936239,0.154383,0.43972799999999995,0.39652600000000005,2,0.18870399999999998,0.233303,0.269735,0.308259,3.0
molid4574,CNC(=O)Oc1ccccc1Cl,2.0,0.38254946,0.39030513,0.17655078,0.050594613,1,0.491233,0.346851,0.14119500000000001,0.020721299999999998,0,0.129883,0.42020100000000005,0.353165,0.0967507,1.0
molid4582,COCCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(C)=O,3.0,0.092950545,0.24903789,0.34616840000000004,0.31184320000000004,2,0.0997036,0.27497,0.365018,0.260309,2,0.180557,0.317065,0.327472,0.174905,2.0
molid4596,C=CC1OCCO1,1.0,0.278683,0.30610505,0.25117156,0.16404043,1,0.00852002,0.252317,0.48355,0.255614,2,0.160726,0.265696,0.322363,0.251215,2.0
molid4611,CNCC(O)CO,2.0,0.15798505,0.21890858,0.29124084,0.33186552,3,0.535837,0.204267,0.164175,0.095721,0,0.134049,0.203734,0.32364,0.33857800000000005,3.0
molid4612,CC(C)OCC1CO1,2.0,0.116669685,0.27632257,0.33533362,0.2716741,2,0.0112347,0.051464199999999995,0.267543,0.669758,3,0.123695,0.22432,0.332728,0.319257,2.0
molid4618,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,3.0,0.00417943,0.047283445,0.24317153,0.70536566,3,0.00679959,0.192926,0.531312,0.268963,2,0.0105788,0.127729,0.33629000000000003,0.525402,3.0
molid4629,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,2.0,0.13898987,0.33409253,0.33109984,0.19581768,1,0.0161224,0.167878,0.39068600000000003,0.425313,3,0.24005300000000002,0.34919,0.27570900000000004,0.135048,1.0
molid4647,CN=NNc1ccc([N+](=O)[O-])cc1,1.0,0.6161164000000001,0.26324970000000003,0.09243256,0.028201313999999998,0,0.0449598,0.373104,0.40762600000000004,0.17431,2,0.295551,0.27225,0.26424699999999995,0.167953,0.0
molid4664,CN=NNc1ccc(Cl)cc1,1.0,0.24486268,0.4044512,0.25518942,0.09549666,1,0.060205999999999996,0.592594,0.324008,0.023192700000000004,1,0.15955999999999998,0.403735,0.338843,0.09786210000000001,1.0
molid4674,NCCN(CCN)CCN,1.0,0.27017379999999996,0.33884495,0.2540766,0.13690472,1,0.21676399999999998,0.41176199999999996,0.338886,0.0325871,1,0.0792801,0.19079300000000002,0.3367,0.393227,3.0
molid4676,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1,0.0,0.9275504999999999,0.060321125999999996,0.00970607,0.002422321,0,0.993461,0.0035481,0.00129716,0.00169332,0,0.9929790000000001,0.0060255000000000005,0.000529879,0.000465148,0.0
molid4688,COP(=S)(OC)SC1CCSc2ccc(Cl)cc21,1.0,0.7972023,0.16263771,0.033314403,0.006845546,0,0.5540619999999999,0.36537600000000003,0.06614980000000001,0.014411799999999999,0,0.7486689999999999,0.19153900000000001,0.0396513,0.0201408,0.0
molid4707,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.0,0.14459306,0.21306682,0.29095936,0.35138074,3,0.485311,0.373384,0.127893,0.0134119,0,0.197436,0.29786599999999996,0.26819499999999996,0.23650300000000002,1.0
molid4709,O=S(=O)(O)c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1,2.0,0.006543815,0.068676606,0.2896672,0.6351124,3,0.027040300000000003,0.119027,0.293587,0.560346,3,0.094348,0.33364099999999997,0.369341,0.202671,2.0
molid4716,CC(C)CCN1C(=O)c2ccccc2C1=O,2.0,0.26827840000000003,0.28833684,0.2589962,0.18438859999999999,1,0.12153499999999999,0.46128100000000005,0.35414,0.0630444,1,0.21277100000000002,0.311724,0.31000900000000003,0.165497,1.0
molid4721,CC(O)COC(=O)CBr,2.0,0.17741622,0.24339408,0.29527873,0.28391102,2,0.325069,0.335571,0.230477,0.108883,1,0.294597,0.36238000000000004,0.223336,0.11968599999999999,1.0
molid4728,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,2.0,0.34913123,0.35395086,0.21003965,0.08687827,1,0.0823123,0.29196,0.40920300000000004,0.21652399999999997,2,0.243405,0.317367,0.283972,0.155257,1.0
molid4741,CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC,2.0,0.000152249,0.005905982,0.09963649,0.8943053,3,0.00339528,0.027456099999999997,0.24087600000000003,0.728273,3,,,,,
molid4745,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Br)c2[nH]1,0.0,0.9161734,0.06999958,0.011231545,0.002595468,0,0.993183,0.00355737,0.00135663,0.00190282,0,0.994634,0.00449606,0.000431435,0.000438216,0.0
molid4747,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,0.0,0.90373534,0.080025844,0.013280793,0.002958078,0,0.942591,0.0350711,0.0142924,0.00804535,0,0.9583440000000001,0.026952999999999998,0.00749066,0.00721275,0.0
molid4755,CCCCCC=CCC1CC(=O)OC1=O,2.0,0.012080671999999999,0.05995866,0.24023029999999998,0.6877304,3,0.052881899999999996,0.0966676,0.291444,0.5590069999999999,3,0.0673684,0.28952100000000003,0.40375,0.23936100000000002,2.0
molid4756,COC(F)(F)C(F)Cl,3.0,0.2834282,0.25369915,0.24786039,0.21501222,0,0.0111981,0.527934,0.319056,0.141812,1,0.41357,0.335313,0.167515,0.0836028,0.0
molid4757,O=C(CCl)c1ccc(Cl)cc1Cl,1.0,0.24948727,0.41823587,0.24843372,0.08384316,1,0.42616800000000005,0.37142600000000003,0.16071300000000002,0.041692900000000005,0,0.338976,0.358704,0.220507,0.08181189999999999,1.0
molid4765,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)O)cc1,1.0,0.023967033,0.13818608,0.34355432,0.49429253,3,0.09393639999999999,0.0601467,0.232854,0.613063,3,0.051814599999999995,0.166921,0.348211,0.43305299999999997,3.0
molid4766,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,2.0,0.053310424,0.25556996,0.38767388,0.30344570000000004,2,0.00498402,0.0625923,0.396102,0.5363220000000001,3,0.08066960000000001,0.125449,0.29873299999999997,0.495149,3.0
molid4809,CC1(C)OCC(CCl)O1,1.0,0.35039765,0.29426268,0.21832314,0.13701656,0,0.143478,0.469638,0.309382,0.0775025,1,0.290883,0.38866799999999996,0.23010300000000003,0.0903462,1.0
molid4817,C=CCc1ccc(C(C)C)cc1,2.0,0.086481795,0.32152012,0.37019992,0.22179823,2,0.011182,0.11525,0.388692,0.48487600000000003,3,0.143344,0.35326199999999996,0.362571,0.140823,2.0
molid4835,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1.0,0.2749775,0.42629040000000007,0.22552024,0.07321185599999999,1,0.136941,0.413333,0.37024,0.07948680000000001,1,0.011017299999999999,0.240365,0.42726499999999995,0.321353,2.0
