id,smiles,nontoxic,0_x,1_x,mlp prediction,0_y,1_y,rnn prediction,0,1,cnn prediction
molid5270,C1CN1P1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,0.0,0.7281169,0.27188307,0,0.894291,0.105709,0,0.5062760000000001,0.493724,0.0
molid5285,CCN(C)c1cc(=O)c2c(ccc3ccccc32)o1,0.0,0.61777806,0.38222197,0,0.926416,0.0735839,0,0.711342,0.28865799999999997,0.0
molid5310,CCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1.0,0.3632948,0.6367052,1,0.786046,0.213954,0,0.6417010000000001,0.358299,0.0
molid5311,CCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1.0,0.33097124,0.66902876,1,0.624265,0.375735,0,0.5604279999999999,0.439572,0.0
molid5312,Cc1ncc(CO)c(CN)c1O,1.0,0.42150638,0.57849365,1,0.8274459999999999,0.17255399999999999,0,0.537107,0.46289300000000005,0.0
molid5338,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,1.0,0.33892256,0.66107744,1,0.6428119999999999,0.357188,0,0.569235,0.43076499999999995,0.0
molid5339,CCCOc1ccc(-c2ccc(C#N)cc2)cc1,1.0,0.4058344,0.59416556,1,0.782884,0.21711599999999998,0,0.66483,0.33516999999999997,0.0
molid5344,COc1ccc(Cl)cc1NC(=O)CC(C)=O,1.0,0.48453492,0.5154651,1,0.22061799999999998,0.779382,1,0.5547380000000001,0.445262,0.0
molid5351,CCCN(CCC)C(=O)SCc1ccccc1,0.0,0.5487066999999999,0.45129335,0,0.598619,0.401381,0,0.571286,0.42871400000000004,0.0
molid5353,Cc1ccccc1C#N,1.0,0.69343543,0.30656448,0,0.852334,0.14766600000000002,0,0.562472,0.437528,0.0
molid5357,Cc1cccc(C)c1NC(=O)CN1CCNCC1,0.0,0.8852754,0.11472460000000001,0,0.774265,0.225735,0,0.487253,0.5127470000000001,1.0
molid5384,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,0.0,0.82079417,0.1792059,0,0.9173899999999999,0.08261,0,0.747811,0.252189,0.0
molid5385,Cc1cc(C)nc(Nc2ccccc2)n1,1.0,0.8220244000000001,0.17797555,0,0.867504,0.132496,0,0.569667,0.43033299999999997,0.0
molid5421,O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl,0.0,0.4923139,0.5076861,1,0.679814,0.320186,0,,,
molid5433,CC(C)c1ccc(CO)cc1,0.0,0.4046519,0.59534806,1,0.254723,0.7452770000000001,1,0.5624600000000001,0.43754,0.0
molid5440,CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1,1.0,0.5258474,0.4741526,0,0.7659239999999999,0.23407600000000003,0,0.486192,0.513808,1.0
molid5445,O=C1CCC2COC1O2,1.0,0.59636134,0.40363863,0,0.192616,0.807384,1,0.5080819999999999,0.491918,0.0
molid5449,CN(C)C=C1C(=O)N(c2ccccc2)N=C1c1ccccc1,0.0,0.82053,0.17946997,0,0.941317,0.058683000000000006,0,0.5907939999999999,0.409206,0.0
molid5452,CCN(CCCl)CCCl,0.0,0.8300940999999998,0.16990589,0,0.853708,0.146292,0,0.68413,0.31587,0.0
molid5453,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,1.0,0.020036658,0.97996336,1,0.06671189999999999,0.9332879999999999,1,0.0720438,0.927956,1.0
molid5469,CCOC(=O)CCC(C)=O,1.0,0.2846993,0.71530074,1,0.12756900000000002,0.872431,1,0.295601,0.704399,1.0
molid5478,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.0,0.8432331,0.15676682,0,0.7496109999999999,0.250389,0,0.6007979999999999,0.399202,0.0
molid5488,CCCCCOC(=O)CCCCC,1.0,0.087424375,0.91257566,1,0.0855034,0.9144969999999999,1,0.311463,0.688537,1.0
molid5491,CCCCl,1.0,0.70010376,0.29989624,0,0.783143,0.21685700000000002,0,0.6398590000000001,0.360141,0.0
molid5500,CCOC(=O)Cl,0.0,0.87317365,0.12682639,0,0.7907069999999999,0.20929299999999998,0,0.708067,0.291933,0.0
molid5501,CC(C)=CC(=O)O,1.0,0.46046394,0.53953606,1,0.286193,0.713807,1,0.390393,0.609607,1.0
molid5536,CN(N=O)C1CCCCC1,0.0,0.81467396,0.18532602,0,0.945585,0.0544149,0,0.43996999999999997,0.56003,1.0
molid5542,CCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,0.0,0.6104357,0.38956422,0,0.9001979999999999,0.0998017,0,0.563682,0.43631800000000004,0.0
molid5545,CCCCON=O,0.0,0.47647697,0.5235231,1,0.74512,0.25488,0,0.39364099999999996,0.606359,1.0
molid5550,C=COC(=O)CCCCC(C)(C)C,1.0,0.19370803,0.806292,1,0.288312,0.711688,1,0.311026,0.688974,1.0
molid5556,CCCCCCCCCCCC(=O)NP(=O)(OC)SC,0.0,0.74845845,0.25154153,0,0.8922559999999999,0.107744,0,0.739767,0.260233,0.0
molid5557,COP(=O)(NC(=O)CCCCl)SC,0.0,0.9295208,0.07047924400000001,0,0.957834,0.0421659,0,0.9235559999999999,0.0764442,0.0
molid5569,CCCCOC(=O)CC#N,1.0,0.4706931,0.5293068,1,0.5726439999999999,0.427356,0,0.35973,0.64027,1.0
molid5576,O=P(O)(O)CN(CC(O)CN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,1.0,0.36290184,0.6370982,1,0.47597700000000004,0.5240229999999999,1,0.26965900000000004,0.730341,1.0
molid5601,OC1(c2ccc(-c3ccccc3)cc2)c2ccccc2C2=NCCN21,0.0,0.96331537,0.036684647,0,0.7840229999999999,0.215977,0,0.610163,0.389837,0.0
molid5608,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.0,0.9044998,0.09550016,0,0.7893100000000001,0.21069000000000002,0,0.714584,0.285416,0.0
molid5609,CCN(CC)N=O,0.0,0.8907782,0.109221846,0,0.8889610000000001,0.11103900000000001,0,0.399113,0.600887,1.0
molid5620,COc1ccc(OC)c(C(O)C(C)NC(C)C)c1,1.0,0.46347502,0.536525,1,0.477551,0.5224489999999999,1,0.510514,0.489486,0.0
molid5638,CC(c1ccc(Cl)c(Cl)c1)n1nc(N)cc1O,0.0,0.6016056,0.39839435,0,0.6621060000000001,0.337894,0,0.652713,0.347287,0.0
molid5654,O=S(=O)(c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1)c1ccc(NC(C(O)C(O)C(O)C(O)CO)S(=O)(=O)O)cc1,1.0,0.005276927,0.9947231,1,0.0391911,0.960809,1,0.151284,0.848716,1.0
molid5681,ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,0.0,0.7531116,0.24688838,0,0.8553129999999999,0.14468699999999998,0,0.682439,0.31756100000000004,0.0
molid5693,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)C(CC)COC(=O)c1cc(OC)c(OC)c(OC)c1,0.0,0.33567473,0.6643253,1,0.461085,0.5389149999999999,1,0.405614,0.594386,1.0
molid5700,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1,0.0,0.7523893,0.24761066,0,0.8294809999999999,0.170519,0,0.595661,0.404339,0.0
molid5704,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,0.0,0.8852565999999998,0.11474343,0,0.851191,0.148809,0,0.7052069999999999,0.29479299999999997,0.0
molid5709,O=C(C(O)NNCc1ccccc1)C(O)C(O)CO,1.0,0.38719073,0.6128093000000001,1,0.782157,0.21784299999999998,0,0.41604399999999997,0.583956,1.0
molid5716,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,0.20497698,0.7950231,1,0.343057,0.656943,1,0.317657,0.682343,1.0
molid5718,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,1.0,0.26188087,0.7381191,1,0.348548,0.651452,1,0.6767489999999999,0.323251,0.0
molid5719,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0.0,0.8279829,0.17201704,0,0.969706,0.030294,0,0.9172239999999999,0.0827762,0.0
molid5731,NC(CC(=O)O)C(=O)O,1.0,0.12013264,0.8798674000000001,1,0.393208,0.606792,1,0.334575,0.665425,1.0
molid5732,NC(CSSCC(N)C(=O)O)C(=O)O,1.0,0.14848370000000002,0.8515163,1,0.186053,0.813947,1,0.5343829999999999,0.465617,0.0
molid5739,CNc1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,0.0,0.65940887,0.34059107,0,0.42145600000000005,0.578544,1,0.624899,0.375101,0.0
molid5750,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1.0,0.08597364,0.9140264000000001,1,0.188192,0.811808,1,0.381714,0.618286,1.0
molid5765,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCCC(=O)c1ccc(F)cc1,0.0,0.96207786,0.03792211,0,0.48764300000000005,0.512357,1,0.5989939999999999,0.401006,0.0
molid5784,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,0.0,0.12452807,0.8754719000000001,1,0.115747,0.8842530000000001,1,0.469475,0.530525,1.0
molid5799,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0.0,0.81806695,0.18193309,0,0.7351989999999999,0.264801,0,0.665719,0.334281,0.0
molid5810,CCCCCCCCCCCCCCCC(=O)O,1.0,0.14030398,0.85969603,1,0.107142,0.892858,1,0.215995,0.7840050000000001,1.0
molid5870,ClCCN1CCCC(C(c2ccccc2)c2ccccc2)C1,0.0,0.93516856,0.06483146,0,0.8607379999999999,0.139262,0,0.7512449999999999,0.24875500000000003,0.0
molid5877,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.0,0.84847504,0.15152496,0,0.794916,0.20508400000000002,0,0.729775,0.270225,0.0
molid5889,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.0,0.5757017,0.42429826,0,0.352451,0.6475489999999999,1,0.6081989999999999,0.391801,0.0
molid5893,Cc1ccc2c(c1)C1CN(CCCC(=O)c3ccc(F)cc3)CCC1N2,0.0,0.9697585,0.030241482000000004,0,0.6150939999999999,0.38490599999999997,0,0.5507350000000001,0.44926499999999997,0.0
molid5896,CCNC(=O)NC(=O)C(C#N)=NOC,0.0,0.89446074,0.105539225,0,0.826211,0.173789,0,0.476315,0.5236850000000001,1.0
molid5902,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,0.0,0.95015556,0.049844400000000004,0,0.9486389999999999,0.051361000000000004,0,0.732889,0.267111,0.0
molid5908,OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,1.0,0.46209028,0.53790975,1,0.5593819999999999,0.440618,0,0.570469,0.42953100000000005,0.0
molid5917,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,0.0,0.7277121,0.2722879,0,0.729553,0.270447,0,0.345629,0.654371,1.0
molid5924,NNC(=O)C(N)CS,0.0,0.731124,0.26887605,0,0.9172610000000001,0.08273860000000001,0,0.654606,0.345394,0.0
molid5925,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,0.0,0.7008696999999999,0.29913032,0,0.486274,0.513726,1,0.716304,0.283696,0.0
molid5949,CC1CC(OC(=O)C(Oc2ccc(Cl)cc2)C(C)C)CC(C)(C)C1,1.0,0.30173649999999996,0.69826347,1,0.34979499999999997,0.650205,1,0.592846,0.407154,0.0
molid5984,O=c1c2cccnc2oc2c(Cl)cc(-c3nn[nH]n3)cc12,1.0,0.93426466,0.065735325,0,0.8214799999999999,0.17852,0,0.5448270000000001,0.45517299999999994,0.0
molid5986,Oc1ccc(N=Cc2ccccc2)cc1,1.0,0.63213575,0.36786422,0,0.339536,0.660464,1,0.6096739999999999,0.390326,0.0
molid5992,CC(C)COC(=O)CC(C)C,1.0,0.09397977,0.9060203000000001,1,0.0986707,0.901329,1,0.312898,0.687102,1.0
molid6016,O=C(O)c1cccnc1,1.0,0.30766568,0.69233435,1,0.5485479999999999,0.451452,0,0.5707270000000001,0.42927299999999996,0.0
molid6049,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1,0.0,0.7049265,0.29507354,0,0.5263220000000001,0.473678,0,0.6449550000000001,0.355045,0.0
molid6057,CCC1(c2cccc(O)c2)CCCCN(C)C1,0.0,0.92813957,0.07186046,0,0.816454,0.18354600000000001,0,0.578151,0.421849,0.0
molid6100,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,1.0,0.38789709999999994,0.61210287,1,0.9067270000000001,0.0932727,0,0.32870900000000003,0.671291,1.0
molid6104,CNC(N)=S,0.0,0.8946924999999999,0.10530749,0,0.920734,0.0792664,0,0.6809069999999999,0.31909299999999996,0.0
molid6116,CCCC(=O)NC(C)C(=O)O,1.0,0.283405,0.716595,1,0.182394,0.817606,1,0.28773699999999997,0.712263,1.0
molid6130,OCCS,0.0,0.7020298,0.29797009999999996,0,0.763125,0.23687600000000003,0,0.640386,0.359614,0.0
molid6158,C=C[Si](C)(C)O[Si](O[Si](C)(C)C=C)(O[Si](C)(C)C=C)O[Si](C)(C)C=C,1.0,0.25555056,0.74444944,1,0.313828,0.686172,1,0.384475,0.615525,1.0
molid6163,NCC1(CC(=O)O)CCCCC1,1.0,0.3946837,0.60531634,1,0.42366899999999996,0.576331,1,0.4025,0.5975,1.0
molid6190,O=P1(N(CCCl)CCCl)NCCCO1,0.0,0.9064721,0.09352791,0,0.8488469999999999,0.151153,0,0.702063,0.297937,0.0
molid6201,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.0,0.81536996,0.18463004,0,0.477001,0.523,1,0.731314,0.26868600000000004,0.0
molid6220,C=CC(C)(CCC=C(C)C)OC,1.0,0.24944268,0.7505573,1,0.18379700000000002,0.816203,1,0.302464,0.6975359999999999,1.0
molid6260,COC(=O)c1ccco1,0.0,0.48910892,0.510891,1,0.787115,0.212885,0,0.532087,0.467913,0.0
molid6270,CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,0.0,0.9193684999999999,0.08063145,0,0.7912899999999999,0.208711,0,0.194963,0.805037,1.0
molid6271,Brc1c(Br)c(Br)c(OCCOc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,1.0,0.13758713,0.86241287,1,0.0612923,0.938708,1,0.28171999999999997,0.71828,1.0
molid6273,BrC(Br)(Br)c1ccc2ccccc2n1,1.0,0.6956456999999999,0.30435425,0,0.38138,0.61862,1,0.706256,0.293744,0.0
molid6275,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.0,0.6228714,0.37712866,0,0.491438,0.508562,1,0.560243,0.43975699999999995,0.0
molid6287,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,0.0,0.93054104,0.06945891,0,0.8652489999999999,0.134751,0,0.684325,0.315675,0.0
molid6292,COC(C)C=O,0.0,0.28916734,0.71083266,1,0.525004,0.47499600000000003,0,0.379148,0.6208520000000001,1.0
molid6303,CC1=CC(=O)OC1=O,1.0,0.35257286,0.64742714,1,0.500974,0.499026,0,0.6315390000000001,0.36846100000000004,0.0
molid6306,O=C1CCCN1,0.0,0.7256581,0.27434188,0,0.863597,0.136403,0,0.455316,0.5446840000000001,1.0
molid6318,CCN(COC)N=O,0.0,0.89472675,0.10527326,0,0.891123,0.108877,0,0.323852,0.676148,1.0
molid6325,O=C(O)c1cc(O)cc(C(=O)O)c1,1.0,0.0793621,0.92063797,1,0.28937399999999996,0.710626,1,0.5204,0.4796,0.0
molid6345,CCOc1ccc(NC(C)=O)cc1,0.0,0.5967728,0.40322718,0,0.1872,0.8128,1,0.585381,0.41461899999999996,0.0
molid6362,CC(=O)OC1CCCCC1,1.0,0.21603063,0.7839694,1,0.18604500000000002,0.813955,1,0.398446,0.601554,1.0
molid6369,CCC=C(C)C=O,1.0,0.41461664,0.58538336,1,0.22458000000000003,0.77542,1,0.431374,0.5686260000000001,1.0
molid6377,CCOC(=O)C=[N+]=N,0.0,0.75099593,0.24900407,0,0.743981,0.256019,0,0.47769300000000003,0.522307,1.0
molid6390,CN=C=O,0.0,0.88214463,0.117855385,0,0.954308,0.0456921,0,0.395156,0.6048439999999999,1.0
molid6400,Cc1ccc(C)[nH]1,0.0,0.5171444000000001,0.48285568,0,0.8229489999999999,0.177051,0,0.617013,0.382988,0.0
molid6401,O=NN(CC(F)(F)F)CC(F)(F)F,0.0,0.88833076,0.11166918,0,0.8589389999999999,0.141061,0,0.630617,0.369383,0.0
molid6414,CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC,1.0,0.011386556,0.98861337,1,0.0541189,0.945881,1,,,
molid6462,Nc1ccc(S(N)(=O)=O)cc1,1.0,0.5273566,0.47264338,0,0.187069,0.8129310000000001,1,0.5332439999999999,0.46675600000000006,0.0
molid6464,NC(=O)NC(=O)Cc1ccccc1,0.0,0.37514976,0.6248501999999999,1,0.31561500000000003,0.684385,1,0.48138000000000003,0.51862,1.0
molid6466,NC(N)=[Se],0.0,0.7470501,0.25294983,0,0.8791,0.1209,0,,,
molid6471,O=C(CCl)c1ccc(O)cc1,0.0,0.6753931,0.32460687,0,0.550972,0.449028,0,0.665169,0.334831,0.0
molid6475,OCC[N+](CCO)(CCO)CCO,1.0,0.25992262,0.7400774,1,0.496857,0.503143,1,0.344331,0.655669,1.0
molid6504,O=P(OCCCl)(OCCCl)OCC(CO)(CO)COP(=O)(OCCCl)OCCCl,1.0,0.98552424,0.014475765,0,0.705609,0.29439099999999996,0,0.756992,0.243008,0.0
molid6506,Nc1ccc(Cl)c([N+](=O)[O-])c1,0.0,0.56789225,0.43210778,0,0.45947200000000005,0.540528,1,0.660708,0.339292,0.0
molid6515,CCc1oc2ccccc2c1CC(=NCCN1CCOCC1)NO,0.0,0.83213484,0.16786517,0,0.779133,0.220867,0,0.490432,0.509568,1.0
molid6532,CCn1c2c(c3cc(N)ccc31)CCCC2,0.0,0.96178955,0.03821048,0,0.7228319999999999,0.27716799999999997,0,0.6375460000000001,0.362454,0.0
molid6558,CCOP(=O)(OCC)C(SCC)(Sc1ccccc1)P(=O)(OCC)OCC,0.0,0.9486341999999999,0.05136585,0,0.9320440000000001,0.0679562,0,0.513566,0.48643400000000003,0.0
molid6572,C=CCOc1ccccc1C(=O)NCCO,0.0,0.6689644,0.3310356,0,0.435526,0.564474,1,0.504594,0.495406,0.0
molid6580,CCC(CC)COCCOCCCN1C(=O)C2C3C=CC(C3)C2C1=O,1.0,0.3575906,0.64240944,1,0.812071,0.18792899999999998,0,0.387392,0.612608,1.0
molid6592,Cn1ccnc1Cc1nn[nH]n1,1.0,0.9149257,0.08507433,0,0.869865,0.130135,0,0.596954,0.403046,0.0
molid6595,CC(C)(C)c1ccc(C(=O)OCC(Cl)(Cl)Cl)o1,1.0,0.79695165,0.20304832,0,0.45059,0.5494100000000001,1,0.615976,0.384024,0.0
molid6599,CCN(CC)C(=O)c1nnn(-c2ccc(N)cc2)c1C,0.0,0.86633253,0.13366741,0,0.8062159999999999,0.19378399999999998,0,0.6899350000000001,0.31006500000000004,0.0
molid6600,Cc1c(C(=O)O)nnn1-c1ccccc1,0.0,0.8033991,0.19660087,0,0.729954,0.270046,0,0.565919,0.43408100000000005,0.0
molid6603,NC(=O)Nc1cccc2c3c([nH]c12)CCCC3,1.0,0.6762545999999999,0.32374543,0,0.391498,0.6085020000000001,1,0.609101,0.390899,0.0
molid6606,CC(C)CC(CC(C)C)OCCOCCO,1.0,0.16466396,0.8353360000000001,1,0.0762529,0.923747,1,0.32331,0.67669,1.0
molid6610,CCCCCCCc1ccc(C)cc1O,1.0,0.25978085,0.7402191999999999,1,0.255299,0.7447010000000001,1,0.410307,0.589693,1.0
molid6613,CNS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,1.0,0.57434875,0.42565128,0,0.7785890000000001,0.22141100000000002,0,0.764262,0.235738,0.0
molid6617,NC(=O)Nc1ccccc1,1.0,0.52207863,0.4779213,0,0.30722,0.6927800000000001,1,0.613093,0.386907,0.0
molid6637,CC[S+](C)CCSP(=O)(OC)OC,0.0,0.9671679,0.032832086,0,0.9525629999999999,0.047436900000000004,0,0.784558,0.215442,0.0
molid6642,COc1ccc2oc(N)nc2c1,0.0,0.804363,0.19563696,0,0.708062,0.29193800000000003,0,0.594296,0.405704,0.0
molid6652,COC(=O)CCC(Cl)C(C)=O,1.0,0.45575702,0.544243,1,0.701653,0.298347,0,0.6882050000000001,0.311795,0.0
molid6658,CCN(CCN(C)C)c1ccccc1,0.0,0.9433739999999999,0.056625977,0,0.8483870000000001,0.151613,0,0.45633,0.54367,1.0
molid6663,COP(=O)(OC)ON1C(=O)c2cccc3cccc(c23)C1=O,0.0,0.7729511,0.22704895,0,0.9673719999999999,0.0326284,0,0.701068,0.29893200000000003,0.0
molid6674,Nc1ccc2c3c([nH]c2c1)CCCC3,0.0,0.80223626,0.19776377,0,0.559668,0.440333,0,0.6454979999999999,0.354502,0.0
molid6680,CC(C)C(Br)C(=O)OC(C)C(Cl)(Cl)Cl,0.0,0.5180629,0.48193714,0,0.63983,0.36017,0,0.715638,0.284362,0.0
molid6683,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.0,0.8035784,0.19642162,0,0.215119,0.784881,1,0.604417,0.395583,0.0
molid6686,Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1,0.0,0.9447389,0.055261105,0,0.8398469999999999,0.160153,0,0.639368,0.360632,0.0
molid6702,CC(C)c1ccccc1N,0.0,0.8618925999999999,0.1381075,0,0.77131,0.22869,0,0.606053,0.393947,0.0
molid6721,CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,1.0,0.2618703,0.73812973,1,0.13605899999999999,0.863941,1,0.545626,0.454374,0.0
molid6751,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0,0.9166957,0.08330426,0,0.666504,0.333496,0,0.440586,0.5594140000000001,1.0
molid6778,CC(=O)C(c1ccccc1)N1CCN(CCOc2ccccc2)CC1,0.0,0.96099865,0.03900139,0,0.743203,0.256797,0,0.630521,0.36948000000000003,0.0
molid6811,O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1Cl,0.0,0.9674946,0.03250536,0,0.81965,0.18035,0,0.936275,0.06372509999999999,0.0
molid6821,CCCOC(=O)COc1cccc(C(C)(C)C)c1,0.0,0.2547603,0.7452397,1,0.09891169999999999,0.9010879999999999,1,0.439489,0.560511,1.0
molid6826,NC(=O)C(=O)O,1.0,0.35854068,0.64145935,1,0.29933699999999996,0.700663,1,0.35739499999999996,0.642605,1.0
molid6838,C[N+](C)(C)CC(O)CC(=O)O,1.0,0.29247734,0.7075227,1,0.714727,0.285273,0,0.352783,0.647217,1.0
molid6843,O=CN(O)CCCP(=O)(O)O,1.0,0.6481264,0.3518736,0,0.7089300000000001,0.29107,0,0.45693900000000004,0.543061,1.0
molid6846,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,1.0,0.58434194,0.41565803,0,0.298381,0.701619,1,0.574853,0.42514700000000005,0.0
molid6868,CNC(=N)NC(=O)Nc1c(C)cccc1C,0.0,0.5004797000000001,0.4995203,0,0.548512,0.451488,0,0.48590200000000006,0.5140979999999999,1.0
molid6872,C=CCSC(C)C1(CC=C)C(=O)N=C(O)NC1=O,0.0,0.8984747,0.101525314,0,0.490904,0.509096,1,0.6473140000000001,0.352686,0.0
molid6873,C=CCC1(C(C)SCCCC)C(=O)N=C(O)NC1=O,0.0,0.93745613,0.06254388,0,0.46177299999999993,0.538227,1,0.705942,0.294058,0.0
molid6876,CN=C(O)Sc1ccc(OS(C)(=O)=O)cc1,0.0,0.853778,0.146222,0,0.898819,0.101181,0,0.5579529999999999,0.442047,0.0
molid6897,CC(C(O)c1ccccc1)N(C)CCC#N,0.0,0.66801393,0.331986,0,0.687,0.313,0,0.5959,0.4041,0.0
molid6916,CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,1.0,0.12596117,0.8740389000000001,1,0.162643,0.837357,1,0.32387,0.67613,1.0
molid6975,CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C,1.0,0.042084828,0.9579152,1,0.0640324,0.935968,1,0.156134,0.843866,1.0
molid6984,CCN(CC)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(CC)CC)cc2)cc1,0.0,0.72463864,0.27536142,0,0.815364,0.184636,0,0.67911,0.32089,0.0
molid7005,Nc1nc(=S)ss1,1.0,0.7894315,0.21056856,0,0.8206829999999999,0.179317,0,0.712838,0.287162,0.0
molid7018,CCN1CCCC1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC,0.0,0.75675195,0.24324808,0,0.8129970000000001,0.187003,0,0.555417,0.444583,0.0
molid7021,CC(c1ccccc1)N(C)N=O,0.0,0.91199327,0.08800672,0,0.863402,0.136598,0,0.540219,0.45978100000000005,0.0
molid7028,CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,0.0,0.9898459999999999,0.010154050999999999,0,0.792667,0.207333,0,0.660033,0.339967,0.0
molid7029,CSC(C)=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SC,0.0,0.9956964,0.0043035746,0,0.687333,0.31266700000000003,0,0.636659,0.36334099999999997,0.0
molid7030,CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N,0.0,0.9907727,0.009227261,0,0.599586,0.400414,0,0.611053,0.388947,0.0
molid7032,CCSP(SCC)SCC,0.0,0.9577369000000001,0.042263052999999995,0,0.9779899999999999,0.0220101,0,0.820275,0.179725,0.0
molid7048,CCCCCCCCCCCCCCCCCOS(=O)(=O)O,0.0,0.1728595,0.82714057,1,0.108078,0.8919219999999999,1,0.225082,0.774918,1.0
molid7060,COP(=O)(OC)OP(=O)(OC)OC,0.0,0.9890264999999999,0.010973584,0,0.9418690000000001,0.058130600000000004,0,0.619592,0.38040799999999997,0.0
molid7066,O=[N+]([O-])C(Br)(Br)CO,0.0,0.76068544,0.23931459,0,0.768709,0.231291,0,0.723206,0.276794,0.0
molid7077,O=C1c2ccccc2-c2nc3cccc4cccc(c43)n21,1.0,0.37803194,0.62196803,1,0.6223350000000001,0.37766500000000003,0,0.5901310000000001,0.409869,0.0
molid7106,CSC(C)(C)C=NOC(=O)N(C)SN(C)Cc1ccccc1,0.0,0.97711813,0.022881849,0,0.74752,0.25248000000000004,0,0.703457,0.296543,0.0
molid7107,CCCCN(CCCC)SN(C)C(=O)ON=CC(C)(C)SC,0.0,0.9439981,0.05600193,0,0.8360280000000001,0.163972,0,0.642119,0.357881,0.0
molid7111,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2ccccc2C1,1.0,0.8025776,0.19742236,0,0.784144,0.215856,0,0.557062,0.442938,0.0
molid7116,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,0.0,0.5294641999999999,0.47053578,0,0.549655,0.450345,0,0.61565,0.38435,0.0
